category,link,name,Ingredients,Preparation,Tags
recipe,/recipes/food/views/crunchy-chicken-salad-with-shiitake-mushrooms-spicy-sesame-dressing-and-peanuts-101251,"Crunchy Chicken Salad with Shiitake Mushrooms, Spicy Sesame Dressing and Peanuts","['1/2 cup plus 1 tablespoon seasoned rice vinegar', '1 tablespooon plus 1 1/2 teaspoons Dijon mustard', '1/2 cup plus 1 tablespoon vegetable oil', '1/4 cup plus plus 1 1/2 teaspoons oriental sesame oil', '2 1/2 teaspoons soy sauce', '12 green onions, chopped', '1 teaspoon dried crushed red pepper', '1 1/2-pound head Napa cabbage, sliced', '1 1/2 hothouse cucumbers, sliced diagonally', '1 cup chopped fresh mint', '6 skinless boneless chicken breast halves', '12 fresh shiitake mushrooms, stemmed', '1 cup lightly salted dry roasted peanuts, coarsely chopped']","['Whisk vinegar and mustard in medium bowl. Gradually whisk in both oils, then soy sauce. Mix in green onions and crushed red pepper. Season to taste with salt and pepper.', 'Combine cucumbers, carrots and mint in large bowl. (Dressing and salad can be made 4 hours ahead. Cover seperately and chill. Bring to room temerature before using.)', 'Place chicken and mushrooms in large glass baking dish. Pour 1/2 cup plus 2 tablespoons dressing over and turn to coat. Cover; chill 30 minutes to 1 hour.)', 'Prepare barbeque (medium heat). Remove chicken and mushrooms from marinade; sprinkle with salt and pepper. Grilled chicken until cooked through, about 4 minutes per side. Transfer to work surface. Grill mushrooms until tender, about 2 minutes per side. Pour enough dressing over salad to coat and toss gently to blend. Season with salt and pepper. Transfer to large platter. Halve mushrooms and tuck in among chicken slices. Drizzle chicken with remaining dressing. Sprinkle with nuts and serve.']","['Salad', 'Chicken', 'Mushroom', 'Vegetable', 'Marinate', 'Mint', 'Peanut', 'Cucumber', 'Summer', 'Cabbage', 'Bon Appétit']"
recipe,/recipes/food/views/sauteed-cucumbers-with-cumin-and-mint-12413,Sauteed Cucumbers with Cumin and Mint,"['a 3/4- to 1-pound seedless cucumber', '2 teaspoons olive oil', '1/2 teaspoon ground cumin', '1/4 cup water', '2 tablespoons chopped fresh mint leaves']","['Peel cucumber and quarter lengthwise. Cut out and discard core. Cut each quarter crosswise into 4 pieces. Cut each piece lengthwise into 4 strips.', 'In an 8- to 9-inch non-stick skillet heat oil ove moderately high heat until hot but not smoking and sauté cucumber with salt to taste, stirring, 3 minutes. Stir in cumin and water. Boil mixture, stirring, until liquid is evaporated and stir in mint and salt and pepper to taste.']","['Sauté', 'Vegetarian', 'Quick & Easy', 'Low/No Sugar', 'Mint', 'Spice', 'Cucumber', 'Gourmet']"
recipe,/recipes/food/views/sweet-and-sour-cucumbers-with-fresh-dill-109713,Sweet-and-Sour Cucumbers with Fresh Dill,"['2 English hothouse cucumbers (1 1/2 pounds total), unpeeled, very thinly sliced', '1 tablespoon coarse kosher salt', '1/2 cup distilled white vinegar', '1/4 cup finely chopped fresh dill', '3 tablespoons sugar', '1/2 teaspoon freshly ground black pepper']","['Place cucumber slices in colander. Sprinkle with salt; toss to coat. Let stand 15 minutes, stirring occasionally.', 'Meanwhile, for dressing, stir vinegar, dill, sugar, and pepper in large bowl until sugar is dissolved.', 'Drain cucumbers well; pat dry. Add cucumbers to dressing and stir to blend. Refrigerate at least 15 minutes and up to 2 hours; serve cold.']","['American', 'Salad', 'Side', 'No-Cook', 'Low Carb', 'Quick & Easy', 'Cucumber', 'Summer', 'Dill', 'Bon Appétit', 'Fat Free', 'Vegan', 'Vegetarian', 'Pescatarian', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/green-papaya-salad-with-shrimp-10520,Green Papaya Salad with Shrimp,"['1/4 pound small shrimp (about 9), shelled', '1 large garlic clove, forced through a garlic press', '3 tablespoons fresh lime juice', '1 1/2 tablespoons Asian fish sauce (preferably nuoc mam)', '1 tablespoon sugar', '1 small thin fresh red or green Asian chili (1 to 2 inches long) or\xa0serrano chili, or to taste, seeded and chopped fine (wear rubber\xa0gloves)', '3/4 pound green papaya, peeled, seeded, and coarsely shredded,\xa0preferably in a food processor (about 3 cups)', '1 carrot, shredded fine', '1/3 cup fresh coriander leaves, washed well and spun dry', '2 tablespoons roasted peanuts, crushed']","['In a small saucepan of boiling salted water cook shrimp 45 seconds to 1 minute, or until cooked through. In a colander drain shrimp and rinse under cold water to stop cooking. Halve shrimp horizontally and devein.', 'In a large bowl whisk together dressing ingredients until sugar is dissolved.', 'Add shrimp, papaya, carrot, and coriander to dressing, tossing well. Salad may be made 2 hours ahead and chilled, covered. Bring salad to room temperature before serving.', 'Serve salad sprinkled with peanuts.']","['Thai', 'Salad', 'Herb', 'Quick & Easy', 'Lunch', 'Southeast Asian', 'Papaya', 'Peanut', 'Shrimp', 'Healthy', 'Gourmet', 'Pescatarian', 'Dairy Free', 'Wheat/Gluten-Free', 'Tree Nut Free', 'Soy Free']"
recipe,/recipes/food/views/southeast-asian-style-turkey-burgers-with-pickled-cucumbers-101071,Southeast Asian Style Turkey Burgers with Pickled Cucumbers,"['1/3 cup seasoned rice vinegar', '1 tablespoon sugar', '1/4 cup pickled ginger (optional)', '1 English cucumber', '1 large garlic clove', '2 slices firm white sandwich bread', '1 pound lean ground turkey', '1/4 cup chopped fresh cilantro sprigs', '1/4 cup chopped fresh basil leaves', '1/4 cup chopped fresh mint leaves', '2 tablespoons fresh lime juice', '2 teaspoons sugar', '1/4 teaspoon Tabasco', '4 light hamburger buns']","['In a bowl stir together vinegar and sugar until sugar is dissolved. If using ginger, chop. Slice enough cucumber crosswise into 1/8-inch-thick slices to measure 1 1/2 cups and add to vinegar with ginger, tossing well. Marinate mixture at least 30 minutes and up to 4 hours.', 'Prepare grill.', 'Mince garlic. Into a blender tear bread slices and grind into fine crumbs. In a bowl with your hands mix garlic with bread crumbs and remaining burger ingredients until just combined (do not overmix) and form into four 1-inch-thick patties. Season burgers with salt and pepper and grill on a lightly oiled rack set 5 to 6 inches over glowing coals about 5 minutes on each side, or until just cooked through. Transfer burgers to buns and top with drained cucumbers.']","['Sandwich', 'turkey', 'Vegetable', 'Quick & Easy', 'Southeast Asian', 'Mint', 'Basil', 'Cucumber', 'Cilantro', 'Gourmet']"
recipe,/recipes/food/views/basil-tabbouleh-12521,Basil Tabbouleh,"['3/4 cup fine bulgur (such as Near East brand, available at many supermarkets)', '3/4 cup minced red onion', '1 teaspoon salt', '1/2 teaspoon ground allspice', '1 cup finely chopped fresh basil leaves', '1 cup minced fresh parsley leaves', '1/3 cup minced fresh mint leaves', '1/2 cup finely chopped scallion', '1/4 cup fresh lemon juice', '1/4 cup olive oil', '1 cup finely diced seeded cucumber', '1 cup finely diced seeded tomato']","['In a bowl wash the bulgur in several changes of cold water, letting it settle to the bottom before pouring off most of the water, until the water is clear and drain it in a large fine sieve. Return the bulgur to the bowl, add enough cold water to cover it by 1 inch, and let the bulgur soak for 1 hour.', 'While the bulgur is soaking, in a large bowl stir together the onion, the salt and the allspice and let the mixture stand for 30 minutes. Drain the bulgur in the sieve, pressing hard to extract as much water as possible, add it to the onion mixture with the herbs, the scallion, the lemon juice, the oil, the cucumber, the tomato, and salt and pepper to taste, and toss the salad well.']","['Middle Eastern', 'Salad', 'Herb', 'Tomato', 'Side', 'Mint', 'Basil', 'Cucumber', 'Summer', 'Bulgur', 'Gourmet', 'Sugar Conscious', 'Vegan', 'Vegetarian', 'Pescatarian', 'Dairy Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/african-adobo-rubbed-tuna-steaks-108201,African Adobo-Rubbed Tuna Steaks,"['2 ripe avocados, pitted, peeled, and cut into 1/2-inch cubes', '3 scallions, white and green parts, thinly sliced on the bias', '2 jarred piquillo peppers, diced (or substitute 2 jarred roasted red peppers)', '2 cloves garlic, minced', '1/3 cup fresh orange juice', '1/4 cup fresh lime juice', '1/2 cup extra virgin olive oil', 'Kosher salt and freshly ground black pepper to taste', '1 1/2 teaspoons toasted and ground coriander seeds', '1 teaspoon ground ginger', '1 1/2 teaspoons crushed red pepper flakes', '1 1/2 teaspoons ground turmeric', '1 1/2 tablespoons dry mustard', '1 1/2 teaspoons grated nutmeg', '1 1/2 teaspoons ground allspice', '1 1/2 teaspoons cayenne pepper', '1 1/2 teaspoons freshly ground black pepper', '1 1/2 tablespoons kosher salt', '1 tablespoon paprika', '1 1/2 tablespoons dried orange peel', '1 tablespoon sugar', 'Four 6-ounce tuna steaks', '1/4 cup peanut or canola oil', '2 1/2 tablespoons sugar, or to taste', '1/2 cup Champagne vinegar', '1 European cucumber, peeled, halved lengthwise, seeded, and very thinly sliced']","['In a medium bowl, combine the diced avocados, scallions, peppers, and garlic. In another bowl, whisk together the orange and lime juices, olive oil, and salt and pepper. Pour over the avocado mixture and gently toss. Refrigerate for 15 minutes.', 'Meanwhile, for the cucumbers: Mix the sugar and vinegar in a bowl, stirring well. Add the cucumbers and allow to marinate for about 15 minutes.', 'To serve, arrange the cucumber in neat slices across each plate. Slice the tuna and lay it over the cucumbers. Spoon the avocado salsa on top of or around the tuna. Spoon a little of the pickling juices around the cucumbers, and serve. (Sometimes I add a little grated orange zest for garnish as well.)', 'Mix all of the ingredients together in a bowl.', 'Rub each of the tuna steaks with 1 1/2 teaspoons of the oil and sprinkle generously with the adobo. (Reserve any extra adobo spice rub for another use.) In a nonstick skillet, heat the remaining 2 tablespoons oil until it begins to smoke. Sear the tuna on each side for only 1 minute — the tuna is served rare. Transfer to a plate and set aside.', 'Recommended wine: A cold-pressed sake would be an unexpected but welcome accompaniment.']","['African', 'Central American/Caribbean', 'Fruit Juice', 'Marinate', 'Sauté', 'Nuevo Latino', 'Lime', 'Orange', 'Tuna', 'Spice', 'Avocado', 'Cucumber', 'Summer', 'Healthy']"
recipe,/recipes/food/views/cordoban-gazpacho-106875,Cordoban Gazpacho,"['1 (4-inch-long) piece baguette, crust discarded', '2 garlic cloves', '1 teaspoon salt', '12 whole blanched almonds', '1 cup mild extra-virgin olive oil (preferably Andalusian hojiblanca)', '2 lb ripe tomatoes, cored and quartered', '2 tablespoons Sherry vinegar (preferably ""reserva""), or to taste', '2 hard-boiled eggs, finely chopped', '1/4 lb serrano ham or prosciutto, sliced 1/8 inch thick, then cut into julienne strips']","['Soak bread in 1/2 cup water 1 minute, then squeeze dry, discarding soaking water.', 'Mash garlic to a paste with salt using a mortar and pestle (or mince and mash with a large knife). Blend garlic paste, bread, and almonds in a food processor until nuts are very finely chopped. Add oil in a slow stream with motor running, blending until thick and smooth. Add tomatoes and 2 tablespoons vinegar and blend until as smooth as possible, about 1 minute. Force soup through a sieve into a bowl, pressing firmly on solids. Discard solids.', 'Transfer to a glass container and chill, covered, until cold, about 3 hours. Season with salt and vinegar, then serve in small bowls, topped with egg and ham.']","['Spanish/Portuguese', 'Soup/Stew', 'Nut', 'Pepper', 'Tomato', 'No-Cook', 'Summer', 'Gourmet']"
recipe,/recipes/food/views/red-flannel-hash-with-fried-eggs-5824,Red Flannel Hash with Fried Eggs,"['12 ounces red-skinned potatoes, diced', '4 slices thick-cut bacon, chopped', '1 cup chopped onion', '1 15-ounce can whole beets, drained, diced', '1/2 cup milk', '2 large eggs', '2 tablespoons chopped fresh parsley']","['Cook potatoes in pot of boiling water until tender, about 8 minutes. Drain.', 'Meanwhile, cook bacon in large skillet over medium heat until brown, about 8 minutes. Using slotted spoon, transfer bacon to paper towels; drain. Transfer 1 teaspoon drippings to small skillet.', 'Add chopped onion to bacon drippings in large skillet. Sauté onion over medium high heat until soft, about 5 minutes. Mix in potatoes, diced beets and milk. Season hash with pepper and flatten with spatula to compact. Cook hash until heated through, stirring up bottom crust twice, about 10 minutes.', 'Meanwhile heat drippings in small skillet over medium heat. Add eggs and fry to desired doneness.', 'Divide hash between 2 plates. Top each with fried egg, chopped parsley and bacon and serve.']","['Egg', 'Potato', 'Breakfast', 'Brunch', 'Quick & Easy', 'Bacon', 'Beet', 'Winter', 'Bon Appétit', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Diabetes-Friendly']"
recipe,/recipes/food/views/creamy-cucumbers-108996,Creamy Cucumbers,"['1 large seedless cucumber (usually plastic-wrapped), thinly sliced', '1 tablespoon salt', '1/2 cup sour cream', '2 tablespoons cider vinegar', '1 teaspoon sugar', '1/8 teaspoon black pepper', '1 small red onion, halved lengthwise and thinly sliced crosswise (1 cup)']","['Toss cucumber with salt in a colander and let drain 15 minutes.', 'Whisk together sour cream, vinegar, sugar, and pepper in a medium bowl until just combined.', 'Rinse cucumber under running water, then wrap in a kitchen towel and squeeze out excess moisture. Add cucumber and onion to sour cream mixture and toss to coat.']","['American', 'Onion', 'Side', 'Vegetarian', 'Quick & Easy', 'Vinegar', 'Cucumber', 'Summer', 'Sour Cream', 'Gourmet', 'Pescatarian', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/iced-cucumbers-and-carrots-101538,Iced Cucumbers and Carrots,"['1 1/2 pounds carrots', '3 large seedless cucumbers, scored if desired', '2 1/2 cups Minted Yogurt Sauce']","['Cut the carrots lengthwise into 1/4-inch slices using the corrugated blade on a mandoline or with a very sharp knife and in a large bowl of ice and cold water let them soak for 1 to 2 hours, or until they are curled. Halve the cucumbers crosswise cut them lengthwise into eighths, and chill them in another large bowl of ice and cold water for 15 minutes. Drain the vegetables, arrange them decoratively in a serving bowl filled with ice, and serve them with the sauce.']","['Vegetable', 'Appetizer', 'No-Cook', 'Cocktail Party', 'Vegetarian', 'Buffet', 'Cucumber', 'Carrot', 'Summer', 'Shower', 'Healthy', 'Engagement Party', 'Gourmet']"
recipe,/recipes/food/views/white-gazpacho-102302,White Gazpacho,"['8 slices country bread', '3 cups ice water', '3 tablespoons sliced almonds', '1 clove garlic', '3/4 pound seedless green grapes', '3 tablespoons white wine vinegar', '3/4 cup extra virgin olive oil', 'Salt and cayenne pepper', '1/2 cucumber, peeled, seeded and diced']","['1. Lightly toast 5 slices of bread. Remove the crusts then set the bread aside to soften in 1 cup of water. Lightly toast the almonds in a small skillet over medium-low heat until golden, about 7 minutes. Transfer the almonds to a food processor add the garlic and pulse until the almonds are finely ground. Squeeze the bread as dry as possible and add it, and about one-third of the grapes to the almonds. Process until the mixture is smooth.', '2. Transfer the bread mixture to a bowl and gradually beat in first the vinegar, then 1/2 cup of the oil. Beat in the remaining two cups of water then strain the gazpacho through a fine sieve, forcing as much of the bread mixture through as possible. Season the gazpacho with salt and a pinch of cayenne and refrigerate until the soup is well chilled, at least one hour.', '3. Before serving cut the remaining 3 slices of bread into 1-inch cubes. Fry the croutons over medium heat in the remaining 1/4 cup of oil until crisp and golden. Drain on paper towels. Cut the remaining grapes in halves or quarters. Serve the gazpacho in chilled bowls topped with the grapes, cucumbers, and croutons.']","['Spanish/Portuguese', 'Soup/Stew', 'Food Processor', 'Fruit', 'Garlic', 'Nut', 'Vegetable', 'Vegetarian', 'Dinner', 'Lunch', 'Almond', 'Cucumber', 'Spring', 'Summer', 'Chill', 'Vegan', 'Grape']"
recipe,/recipes/food/views/dilled-potato-and-pickled-cucumber-salad-109778,Dilled Potato and Pickled Cucumber Salad,"['6 tablespoons distilled white vinegar', '4 teaspoons coarse kosher salt', '2 1-pound English hothouse cucumbers, very thinly sliced', '1/2 cup plus 3 tablespoons chopped fresh dill', '3 1/4 pounds Yukon Gold potatoes (about 10 medium), unpeeled', 'Additional coarse kosher salt', '1 cup very thinly sliced white onion', '8 radishes, trimmed, thinly sliced', '3/4 cup mayonnaise', 'Small radishes with green tops']","['Stir vinegar and 4 teaspoons coarse salt in small bowl until salt dissolves. Place cucumbers and 1/2 cup dill in heavy 1-gallon resealable plastic bag. Add vinegar mixture; seal bag. Turn several times to coat. Refrigerate overnight, turning bag occasionally.', 'Pour cucumber mixture into large sieve set over bowl. Drain at least 1 hour and up to 3 hours. Discard brine.', 'Cook potatoes in large pot of boiling salted water until tender, about 30 minutes. Drain. Cool potatoes completely. Peel potatoes; quarter lengthwise. Cut crosswise into 1/2-inch-thick slices. Place potatoes in large bowl; sprinkle generously with coarse salt and pepper. Add drained cucumbers, onion, sliced radishes, and remaining 3 tablespoons dill; toss to blend. Let stand 1 hour. Stir mayonnaise into salad. Season generously with salt and pepper, if desired. (Salad can be made 1 day ahead. Cover and refrigerate.)', 'Mound salad in bowl; garnish with whole radishes. Serve cold or at room temperature.']","['Potato', 'Side', 'Picnic', 'Cucumber', 'Summer', 'Dill', 'Bon Appétit', 'Vegetarian', 'Pescatarian', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/quick-pickled-cucumbers-108333,Quick Pickled Cucumbers,"['1 English (hothouse) cucumber', '1 tablespoon kosher salt', '1 1/2 cups water', '1/2 cup white wine vinegar', '1 cup sugar', '1 bay leaf', '2 allspice berries']","['1. Slice the cucumber as thin as possible (use a mandoline or other vegetable slicer if you have one). Put the slices in a colander, toss them with the salt, and let stand for about 30 minutes.', '2. Meanwhile, combine the water, vinegar, sugar, bay leaf, and allspice in a medium saucepan and bring to a boil. Remove from the heat and let cool.', '3. Rinse the salt off the cucumbers, and squeeze out as much moisture as possible. Put the cucumbers in a medium bowl and add the pickling solution; they should be completely covered by the brine. Cover and refrigerate for 3 to 6 hours before serving. The pickled cucumbers will keep in the refrigerator for up to 5 days.']","['Scandinavian', 'Condiment/Spread', 'Vegetable', 'Side', 'Picnic', 'Super Bowl', 'Vinegar', 'Cucumber', 'Fall']"
recipe,/recipes/food/views/cucumbers-in-yogurt-108080,Cucumbers in Yogurt,"['2 cups plain whole-milk yogurt (14 to 16 ounces; preferably Greek)', '1 (14- to 16-ounce) seedless cucumber (usually plastic-wrapped), peeled, halved lengthwise, and cored', '1 1/2 teaspoons kosher salt', '2 medium garlic cloves']","['If using a regular supermarket brand of yogurt (not Greek), drain in a paper-towel-lined sieve set over a bowl 1 hour. Discard liquid.', 'While yogurt drains, cut cucumber into 1/2-inch cubes. Transfer to another sieve set over a bowl and toss with 1 teaspoon kosher salt, then drain 1 hour. Rinse cucumber and pat dry.', 'Mince and mash garlic to a paste with remaining 1/2 teaspoon kosher salt using a large heavy knife. Stir together yogurt, cucumbers, garlic paste, and salt to taste in a bowl.']","['Greek', 'Dairy', 'Garlic', 'Vegetable', 'Side', 'No-Cook', 'Vegetarian', 'Quick & Easy', 'Yogurt', 'Buffet', 'Cucumber', 'Summer', 'Gourmet', 'Pescatarian', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/crab-stuffed-cucumbers-157,Crab-Stuffed Cucumbers,"['1/2 cup (generous) shredded crabmeat (about 2 ounces)', '1/4 cup chopped green onion (white and green parts)', '3 tablespoons light sour cream', '3 tablespoons chopped fresh cilantro', '2 tablespoons finely chopped red bell pepper', '1 tablespoon finely chopped pink pickled ginger slices*', '1/2 teaspoon minced jalapeño chili with seeds', '1 English hothouse cucumber, cut into 3/4-inch-thick slices', 'Fresh cilantro sprigs', '*Pink pickled ginger slices are available at Asian markets and also at some specialty foods stores.']","['Combine first 7 ingredients in medium bowl. Season to taste with salt and pepper. (Can be prepared up to 6 hours ahead. Cover and refrigerate.)', 'Using small melon baller, scoop out centers of cucumber leaving bottom shell intact. Fill centers and slightly mound crab mixture atop cucumber. Garnish each with cilantro sprig. Transfer to platter and serve.']","['Herb', 'Shellfish', 'Low Carb', 'Low Fat', 'Crab', 'Cucumber', 'Bon Appétit']"
recipe,/recipes/food/views/sesame-chicken-noodle-salad-107849,Sesame Chicken Noodle Salad,"['1 pound vermicelli', '6 tablespoons rice vinegar', '5 tablespoons soy sauce', '1/4 cup vegetable oil', '2 tablespoons grated peeled fresh ginger', '2 tablespoons chili-garlic sauce', '2 tablespoons oriental sesame oil', '2 1/2 cups sliced green onions', '2 cups diced cooked chicken', '1/2 cup chopped fresh cilantro']","['Cook pasta in large pot of boiling salted water until just tender but still firm to bite, about 6 minutes. Drain well.', 'Whisk together next 6 ingredients in large serving bowl. Add hot pasta, green onions, and chicken; stir to coat with sauce. Add cilantro; toss to blend.']","['Asian', 'Salad', 'Chicken', 'Ginger', 'Onion', 'Pasta', 'Side', 'Quick & Easy', 'Cilantro', 'Bon Appétit', 'Dairy Free', 'Peanut Free', 'Tree Nut Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/crispy-cucumber-soup-106691,Crispy Cucumber Soup,"['2 1/2 hothouse (seedless) cucumbers, peeled', '2 tablespoons minced garlic', '1 cup Fresh Vegetable Broth', '4 cups plain nonfat yogurt', '1 cup coarsely chopped fresh mint leaves', '1 tablespoon fresh lemon juice', 'Salt and pepper, to taste', '4 large red radishes, cut into 1/4-inch dice, for garnish']","['1. Slice 2 hothouse cucumbers into 1-inch pieces and place in a bowl. Cut the remaining 1/2 cucumber into 1/4-inch dice; reserve. To the cucumber slices, add the garlic, broth, 3 cups yogurt, 3/4 cup mint leaves, and lemon juice. Process well in a blender or food processor until smooth. Remove to a bowl.', '2. Whisk in the remaining cup of yogurt and the remaining 1/4 cup mint leaves. Season with salt and pepper.', '3. To serve, combine the reserved diced cucumber and the diced radishes, then divide equally among 4 bowls. Ladle the soup into the bowls atop the vegetables. Serve immediately.']","['Soup/Stew', 'Dairy', 'Vegetable', 'No-Cook', 'Vegetarian', 'Yogurt', 'Summer', 'Parade']"
recipe,/recipes/food/views/tomato-salad-with-cucumbers-arugula-and-sardines-106465,"Tomato Salad with Cucumbers, Arugula, and Sardines","['1 cucumber, quartered lengthwise, thinly sliced crosswise', '1 1/4 pounds tomatoes, seeded, diced', '1/2 medium onion, cut into thin rings', '1/2 cup chopped fresh Italian parsley', '1/2 cup coarsely chopped arugula', '2 tablespoons chopped fresh mint', '8 oil-packed sardines, drained, diced', '1/3 cup extra-virgin olive oil', '2 tablespoons fresh lemon juice', '2 teaspoons grated lemon peel']","['Combine cucumber, tomatoes, onion, parsley, arugula, mint, and all but 2 pieces sardines in large bowl; toss to combine.', 'Place reserved sardines in medium bowl; mash with fork until smooth. Whisk in oil and lemon juice. Season dressing with salt and pepper; mix into salad. Transfer to serving bowl; sprinkle with lemon peel.']","['Greek', 'Mediterranean', 'Salad', 'Fish', 'Tomato', 'No-Cook', 'Cucumber', 'Arugula', 'Summer', 'Bon Appétit']"
recipe,/recipes/food/views/vinegared-cucumber-salad-15265,Vinegared Cucumber Salad,"['1 tablespoon sesame seeds', '1 pound Japanese or English cucumbers', '1/2 teaspoon salt', '1/3 cup seasoned rice vinegar', '1/4 teaspoon instant dashi granules', '1 teaspoon Asian sesame oil, or to taste']","['In a dry small heavy skillet toast sesame seeds over moderate heat, shaking skillet, until golden and let cool. With a mandoline or other hand-held manual slicer or a sharp knife cut cucumbers into very thin slices. Sprinkle cucumbers with salt and drain in a colander 10 minutes.', 'In a bowl stir together vinegar and dashi granules until granules are dissolved. Add cucumber and oil, tossing to coat. Salad may be made 1 hour ahead and chilled, covered.', 'Serve salad at room temperature or chilled, sprinkled with sesame seeds.']","['Asian', 'Japanese', 'Salad', 'Vegetable', 'Quick & Easy', 'Cucumber', 'Summer', 'Gourmet']"
recipe,/recipes/food/views/pickled-cucumbers-14045,Pickled Cucumbers,"['1 English cucumber', '1/2 cup white-wine vinegar', '3 tablespoons sugar', '1 tablespoon finely chopped fresh mint leaves', '1 tablespoon finely chopped fresh parsley leaves', '1/2 teaspoon salt', '1/4 teaspoon freshly ground black pepper']","['Cut cucumber crosswise into very thin slices (preferably using a manual slicer). In a bowl whisk together remaining ingredients until sugar is dissolved and add cucumber, tossing to coat. Marinate cucumbers, covered and chilled, stirring occasionally, 4 hours.']","['Scandinavian', 'Salad', 'Herb', 'Side', 'Quick & Easy', 'Cucumber', 'Summer', 'Gourmet']"
recipe,/recipes/food/views/sliced-tomatoes-and-cucumbers-12670,Sliced Tomatoes and Cucumbers,"['4 small vine-ripened tomatoes (about 1 pound), sliced', '1 large cucumber, peeled and sliced', 'freshly ground black pepper']",['Arrange vegetables on plates and season with salt and pepper.'],"['Salad', 'Tomato', 'Vegetable', 'Side', 'Low Fat', 'Quick & Easy', 'Low Sodium', 'Low/No Sugar', 'Wheat/Gluten-Free', 'Cucumber', 'Summer', 'Gourmet']"
recipe,/recipes/food/views/central-asian-rice-and-bean-stew-15774,Central Asian Rice and Bean Stew,"['3 tablespoons vegetable oil or rendered lamb fat', '2 cups coarsely chopped onions (about 3 medium onions)', '2 medium potatoes, cubed', '2 medium carrots, coarsely chopped', '1 pound (about 4 medium) ripe tomatoes, coarsely chopped', '1 teaspoon cumin seed, ground', '3/4 teaspoon dried chile pepper flakes or crumbled dried red chile', '2 teaspoons salt', '1/2 teaspoon freshly ground black pepper', '2 to 3 cups boiling water or mild stock', '1 cup mung dal, soaked overnight in water to cover', '2 1/2 cups cooked long-grain white rice (or 1 cup uncooked rice, cooked while mung beans cook)', 'Sprigs of mint (optional)', '2 to 3 cups plain yogurt']","['In a large heavy pot, heat the oil or fat until very hot. Add the onions, lower the heat to medium, and cook, stirring occasionally, until lightly golden, about 10 minutes. Add the potatoes and carrots and cook, stirring occasionally, for 10 minutes.', 'Stir in the tomatoes, then add the cumin, chile, salt, and pepper and stir well. Add 2 cups of the boiling water or stock and bring to a boil. Let boil vigorously for several minutes, then stir in the dal. Once the mixture has again returned to the boil, lower the heat, cover, and simmer until the mung beans are tender, 30 to 40 minutes, stirring every 10 minutes or so to prevent sticking. Add more boiling water or stock if necessary.', 'When the beans are done, stir in the cooked rice. The mixture should be moist; add a little hot water or stock if necessary. Taste for seasoning. Serve hot, garnished with sprigs of fresh mint (if available) and accompanied by plain yogurt.', 'Alternative: An Uzbek version of this stew includes lamb: Cut 1/2 pound lean lamb into small cubes. Add the meat several minutes after you begin sautéing the onions. You may wish to increase the salt and pepper.']","['Bean', 'Onion', 'Potato', 'Rice', 'Tomato', 'Vegetable', 'Stew', 'Vegetarian', 'Yogurt', 'Central Asian', 'Fall', 'Healthy']"
